source_timestamp,job_id,cell_name,part_number,station_name,activity_name,activity_value,ewma,mean,stddev,z_prev,L,lambda_,sigma_ewma,ucl,lcl,drift
2026-09-11 04:38:43+00:00,2669141,C6,313539022222,174D,ca_shaft_nut_torque,2.23,2.1365129762281296,2.148215613382899,0.12247059421624276,2.1346050777838057,2.0,0.02,0.011795460776351747,2.1718065349356026,2.1246246918301956,0
2026-09-11 04:39:24+00:00,2669142,C6,313539022222,174D,ca_shaft_nut_torque,2.17,2.1371827167035673,2.148215613382899,0.12247059421624276,2.1365129762281296,2.0,0.02,0.011816211358402356,2.171848036099704,2.1245831906660944,0
2026-09-11 04:40:03+00:00,2669143,C6,313539022222,174D,ca_shaft_nut_torque,2.18,2.138039062369496,2.148215613382899,0.12247059421624276,2.1371827167035673,2.0,0.02,0.011836105970765799,2.171887825324431,2.1245434014413673,0
2026-09-11 04:40:40+00:00,2669144,C6,313539022222,174D,ca_shaft_nut_torque,1.96,2.134478281122106,2.148215613382899,0.12247059421624276,2.138039062369496,2.0,0.02,0.011855181327590154,2.1719259760380796,2.1245052507277187,0
2026-09-11 04:41:37+00:00,2669145,C6,313539022222,174D,ca_shaft_nut_torque,2.14,2.1345887154996643,2.148215613382899,0.12247059421624276,2.134478281122106,2.0,0.02,0.011873472451074975,2.171962558285049,2.1244686684807492,0
2026-09-11 04:42:17+00:00,2669146,C6,313539022222,174D,ca_shaft_nut_torque,2.16,2.135096941189671,2.148215613382899,0.12247059421624276,2.1345887154996643,2.0,0.02,0.011891012759343476,2.171997638901586,2.124433587864212,0
2026-09-11 04:44:35+00:00,2669147,C6,313539022222,174D,ca_shaft_nut_torque,1.98,2.1319950023658776,2.148215613382899,0.12247059421624276,2.135096941189671,2.0,0.02,0.011907834148912368,2.1720312816807237,2.1243999450850746,0
2026-09-11 04:45:11+00:00,2669148,C6,313539022222,174D,ca_shaft_nut_torque,2.29,2.13515510231856,2.148215613382899,0.12247059421624276,2.1319950023658776,2.0,0.02,0.01192396707216195,2.172063547527223,2.124367679238575,0
2026-09-11 04:45:49+00:00,2669158,C6,313539022222,174D,ca_shaft_nut_torque,2.06,2.1336520002721886,2.148215613382899,0.12247059421624276,2.13515510231856,2.0,0.02,0.011939440610173052,2.1720944946032454,2.124336732162553,0
2026-09-11 04:46:32+00:00,2669159,C6,313539022222,174D,ca_shaft_nut_torque,2.05,2.1319789602667445,2.148215613382899,0.12247059421624276,2.1336520002721886,2.0,0.02,0.011954282541265319,2.1721241784654297,2.1243070483003685,0
2026-09-11 04:47:16+00:00,2669160,C6,313539022222,174D,ca_shaft_nut_torque,2.14,2.1321393810614095,2.148215613382899,0.12247059421624276,2.1319789602667445,2.0,0.02,0.01196851940554249,2.1721526521939842,2.124278574571814,0
2026-09-11 04:47:51+00:00,2669161,C6,313539022222,174D,ca_shaft_nut_torque,2.18,2.1330965934401815,2.148215613382899,0.12247059421624276,2.1321393810614095,2.0,0.02,0.01198217656572417,2.1721799665143475,2.1242512602514507,0
2026-09-11 04:48:39+00:00,2669162,C6,313539022222,174D,ca_shaft_nut_torque,2.04,2.1312346615713778,2.148215613382899,0.12247059421624276,2.1330965934401815,2.0,0.02,0.01199527826452036,2.1722061699119397,2.1242250568538585,0
2026-09-11 04:49:15+00:00,2669163,C6,313539022222,174D,ca_shaft_nut_torque,2.05,2.12960996833995,2.148215613382899,0.12247059421624276,2.1312346615713778,2.0,0.02,0.01200784767878377,2.1722313087404665,2.1241999180253317,0
